###########################################################################################
# VRS(N2/O2) correction spectra
#
# VRS (N2/O2) correction spectra, calculated from a solar atlas by [Chance and Kurucz 2010].
# The spectra were interpolated to a common wavelength grid with a spectral resolution of 0.01nm.
#  
#
# Columns:
# 1: Vacuum wavelengths [nm]
# 2: solar Intensity [Watts m-2 nm-1]
# 3: VRS scattered light intensity averaged over the complete phase function for one molecule of N2
# 4: VRS scattered light intensity averaged over the complete phase function for one molecule of O2
#
# To use these spectra, convolute both, the solar intensity and the VRS scattered light intensity
# with the instrument slit function. Then divide the convoluted VRS scattered light intensity by the
# convoluted solar spectrum.
#
# 
# Supplement file of Lampel et al., Atmos. Meas. Tech., 2015, "The impact of vibrational Raman scattering of air on DOAS measurements of atmospheric trace gases"
###########################################################################################

N2 and O2 VRS Spectrum
Unknown Units

  250.00   1.000000E+00   380.0000000000   500.0000000000   12001

  3.8250000e+002  7.8909900e-001  2.4326548e-029  8.6212073e-030
  3.8251000e+002  7.0989300e-001  2.6842697e-029  9.9497638e-030
  3.8252000e+002  6.3250300e-001  2.8449891e-029  1.1135232e-029
  3.8253000e+002  5.3864500e-001  2.9060220e-029  1.2527315e-029
  3.8254000e+002  4.4498100e-001  2.8777475e-029  1.4570209e-029
  3.8255000e+002  4.0021700e-001  2.7676277e-029  1.7269408e-029
  3.8256000e+002  4.4466600e-001  2.5822024e-029  2.0071592e-029
  3.8257000e+002  5.6913600e-001  2.3451850e-029  2.2185901e-029
  3.8258000e+002  7.2032900e-001  2.1101405e-029  2.2957708e-029
  3.8259000e+002  8.4504500e-001  1.9465712e-029  2.2030705e-029
  3.8260000e+002  9.1827700e-001  1.8937710e-029  1.9458805e-029
  3.8261000e+002  9.3191800e-001  1.9277270e-029  1.5894934e-029
  3.8262000e+002  8.8355900e-001  1.9863634e-029  1.2449814e-029
  3.8263000e+002  7.8984900e-001  2.0280384e-029  1.0079119e-029
  3.8264000e+002  6.8739100e-001  2.0614675e-029  9.1371880e-030
  3.8265000e+002  6.0228800e-001  2.1066246e-029  9.5184720e-030
  3.8266000e+002  5.3029700e-001  2.1393857e-029  1.1030304e-029
  3.8267000e+002  4.5432600e-001  2.1073430e-029  1.3494237e-029
  3.8268000e+002  3.7358100e-001  1.9957801e-029  1.6569091e-029
  3.8269000e+002  3.1163900e-001  1.8592272e-029  1.9613013e-029
  3.8270000e+002  2.9837300e-001  1.7765197e-029  2.1812346e-029
  3.8271000e+002  3.4453300e-001  1.7714049e-029  2.2733265e-029
  3.8272000e+002  4.3462700e-001  1.8076334e-029  2.2803771e-029
  3.8273000e+002  5.4204400e-001  1.8656347e-029  2.2955348e-029
  3.8274000e+002  6.4281000e-001  1.9642286e-029  2.3736669e-029
  3.8275000e+002  7.1503700e-001  2.1039600e-029  2.4907168e-029
  3.8276000e+002  7.4089500e-001  2.2185719e-029  2.5854921e-029
  3.8277000e+002  7.2441400e-001  2.2113172e-029  2.6204308e-029
  3.8278000e+002  7.0355900e-001  2.0500719e-029  2.5990447e-029
  3.8279000e+002  7.2801400e-001  1.7944091e-029  2.5487980e-029
  3.8280000e+002  8.1405300e-001  1.5265149e-029  2.4929267e-029
  3.8281000e+002  9.2130200e-001  1.2889250e-029  2.4292225e-029
  3.8282000e+002  9.8334300e-001  1.0924945e-029  2.3553941e-029
  3.8283000e+002  9.6528600e-001  9.6876350e-030  2.3159115e-029
  3.8284000e+002  8.8225200e-001  9.8415994e-030  2.3848524e-029
  3.8285000e+002  7.6593200e-001  1.1770092e-029  2.5772631e-029
  3.8286000e+002  6.3641900e-001  1.5013040e-029  2.7966978e-029
  3.8287000e+002  5.0997100e-001  1.8441458e-029  2.8991265e-029
  3.8288000e+002  4.1185400e-001  2.0921077e-029  2.7989962e-029
  3.8289000e+002  3.6935800e-001  2.1897870e-029  2.5137945e-029
  3.8290000e+002  3.9341700e-001  2.1501024e-029  2.1479148e-029
  3.8291000e+002  4.7030900e-001  2.0233176e-029  1.8360293e-029
  3.8292000e+002  5.7532300e-001  1.8604230e-029  1.6637349e-029
  3.8293000e+002  6.8466000e-001  1.6887517e-029  1.6257766e-029
  3.8294000e+002  7.7322200e-001  1.5063073e-029  1.6657615e-029
  3.8295000e+002  8.3021400e-001  1.3003940e-029  1.7488120e-029
  3.8296000e+002  8.7794000e-001  1.0813707e-029  1.8688074e-029
  3.8297000e+002  9.3936100e-001  9.0220923e-030  1.9877504e-029
  3.8298000e+002  9.9381900e-001  8.3259902e-030  2.0270263e-029
  3.8299000e+002  9.9585800e-001  9.1021589e-030  1.9407802e-029
  3.8300000e+002  9.2398200e-001  1.1171107e-029  1.7543758e-029
  3.8301000e+002  7.9205800e-001  1.3963823e-029  1.5331493e-029
  3.8302000e+002  6.3234100e-001  1.6907978e-029  1.3505109e-029
  3.8303000e+002  4.8360900e-001  1.9693745e-029  1.2799869e-029
  3.8304000e+002  3.8408700e-001  2.2224952e-029  1.3712011e-029
  3.8305000e+002  3.5705800e-001  2.4437457e-029  1.6116217e-029
  3.8306000e+002  3.9883300e-001  2.6214196e-029  1.9374320e-029
  3.8307000e+002  4.9068700e-001  2.7391060e-029  2.2765188e-029
  3.8308000e+002  6.1880700e-001  2.7792625e-029  2.5477366e-029
  3.8309000e+002  7.6771300e-001  2.7286197e-029  2.6556138e-029
  3.8310000e+002  9.0856400e-001  2.5905738e-029  2.5432557e-029
  3.8311000e+002  1.0168500e+000  2.3966578e-029  2.2581219e-029
  3.8312000e+002  1.0884300e+000  2.1968891e-029  1.9480178e-029
  3.8313000e+002  1.1262600e+000  2.0395484e-029  1.7783698e-029
  3.8314000e+002  1.1286800e+000  1.9599973e-029  1.8374138e-029
  3.8315000e+002  1.0928200e+000  1.9786675e-029  2.0885954e-029
  3.8316000e+002  1.0180900e+000  2.0902655e-029  2.3951369e-029
  3.8317000e+002  9.1585800e-001  2.2509677e-029  2.6196166e-029
  3.8318000e+002  8.2009400e-001  2.4028189e-029  2.7243977e-029
  3.8319000e+002  7.7182100e-001  2.5112417e-029  2.7699679e-029
  3.8320000e+002  7.8900600e-001  2.5721025e-029  2.8203347e-029
  3.8321000e+002  8.5972700e-001  2.5868815e-029  2.8695654e-029
  3.8322000e+002  9.5493200e-001  2.5458250e-029  2.8700549e-029
  3.8323000e+002  1.0350500e+000  2.4563840e-029  2.8152108e-029
  3.8324000e+002  1.0585300e+000  2.3752358e-029  2.7609396e-029
  3.8325000e+002  1.0017500e+000  2.3810025e-029  2.7494580e-029
  3.8326000e+002  8.7511700e-001  2.5110189e-029  2.7439503e-029
  3.8327000e+002  7.2367100e-001  2.7272896e-029  2.6682680e-029
  3.8328000e+002  6.0339700e-001  2.9482258e-029  2.4925832e-029
